ID,DIS,VN,HH,B01,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18A,B18B,B19,B20A,B20B,member_id,B05_bin,strata,cluster,PVO,HHWT,male_adult,female_adult,child,education_level
180,1,39,13,5,3,1,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1391305,2,22,139,1,45.2416666666667,0,0,1,0
180,1,39,13,6,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1391306,1,22,139,1,45.2416666666667,0,0,1,997
181,1,39,14,1,1,2,28,1,997,997,1,1,1,3,997,997,997,997,2,997, ,997,997, ,1391401,6,22,139,1,45.2416666666667,0,1,0,0
181,1,39,14,2,3,2,12,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,1391402,3,22,139,1,45.2416666666667,0,0,1,0
181,1,39,14,3,3,2,10,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,1391403,3,22,139,1,45.2416666666667,0,0,1,0
181,1,39,14,4,3,1,8,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,1391404,2,22,139,1,45.2416666666667,0,0,1,0
181,1,39,14,5,3,1,6,2,997,997,997,997,997,997,1,1,2,997,2,997, ,997,997, ,1391405,2,22,139,1,45.2416666666667,0,0,1,0
182,1,39,15,1,1,1,27,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1391501,6,22,139,1,45.2416666666667,1,0,0,0
182,1,39,15,2,2,2,25,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,1391502,6,22,139,1,45.2416666666667,0,1,0,0
182,1,39,15,3,3,1,10,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1,1,1,1391503,3,22,139,1,45.2416666666667,0,0,1,1
182,1,39,15,4,3,2,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1391504,2,22,139,1,45.2416666666667,0,0,1,0
182,1,39,15,5,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1391505,1,22,139,1,45.2416666666667,0,0,1,997
183,1,39,16,1,1,1,29,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1391601,6,22,139,1,45.2416666666667,1,0,0,0
183,1,39,16,2,2,2,22,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,1391602,5,22,139,1,45.2416666666667,0,1,0,0
183,1,39,16,3,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1391603,1,22,139,1,45.2416666666667,0,0,1,997
183,1,39,16,4,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1391604,1,22,139,1,45.2416666666667,0,0,1,997
184,1,39,17,1,1,1,41,2,997,997,997,1,1,1,997,997,997,997,1,2,4,997,997, ,1391701,9,22,139,1,45.2416666666667,1,0,0,2
184,1,39,17,2,2,2,33,2,997,997,2,2,2,1,997,997,997,997,2,997, ,997,997, ,1391702,7,22,139,1,45.2416666666667,0,1,0,0
185,1,39,18,1,1,1,30,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1391801,7,22,139,1,45.2416666666667,1,0,0,0
185,1,39,18,2,2,2,28,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,1391802,6,22,139,1,45.2416666666667,0,1,0,0
185,1,39,18,3,3,2,12,2,997,997,997,2,2,997,1,2,1,1,1,6,0,2,997, ,1391803,3,22,139,1,45.2416666666667,0,0,1,6
185,1,39,18,4,3,2,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1391804,3,22,139,1,45.2416666666667,0,0,1,0
185,1,39,18,5,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1391805,1,22,139,1,45.2416666666667,0,0,1,997
186,1,39,19,1,1,1,43,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1391901,9,22,139,1,45.2416666666667,1,0,0,0
186,1,39,19,2,2,2,38,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1391902,8,22,139,1,45.2416666666667,0,1,0,0
186,1,39,19,3,3,2,17,2,997,997,2,2,2,4,1,2,1,1,1,1,4,1,1,3,1391903,4,22,139,1,45.2416666666667,0,0,1,1
186,1,39,19,4,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1391904,1,22,139,1,45.2416666666667,0,0,1,997
187,1,39,20,1,1,1,28,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1392001,6,22,139,1,45.2416666666667,1,0,0,0
187,1,39,20,2,2,2,25,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,1392002,6,22,139,1,45.2416666666667,0,1,0,0
187,1,39,20,3,3,1,12,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,1392003,3,22,139,1,45.2416666666667,0,0,1,1
187,1,39,20,4,3,1,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392004,3,22,139,1,45.2416666666667,0,0,1,0
187,1,39,20,5,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392005,2,22,139,1,45.2416666666667,0,0,1,0
188,1,39,21,1,1,1,22,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1392101,5,22,139,1,45.2416666666667,1,0,0,0
188,1,39,21,2,2,2,19,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,1392102,4,22,139,1,45.2416666666667,0,1,0,0
188,1,39,21,3,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1392103,1,22,139,1,45.2416666666667,0,0,1,997
189,1,39,22,1,1,1,52,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1392201,11,22,139,1,45.2416666666667,1,0,0,0
189,1,39,22,2,2,2,45,2,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1392202,10,22,139,1,45.2416666666667,0,1,0,0
189,1,39,22,3,3,2,20,2,997,997,1,2,2,4,997,997,997,997,2,997, ,997,997, ,1392203,5,22,139,1,45.2416666666667,0,1,0,0
189,1,39,22,4,3,2,18,2,997,997,1,2,2,4,997,997,997,997,1,1,5,1,1,4,1392204,4,22,139,1,45.2416666666667,0,1,0,1
189,1,39,22,5,3,2,16,2,997,997,1,2,2,4,1,2,1,1,2,997, ,997,997, ,1392205,4,22,139,1,45.2416666666667,0,0,1,0
189,1,39,22,6,3,1,14,1,997,997,997,2,2,997,1,2,1,1,1,1,4,1,2,3,1392206,3,22,139,1,45.2416666666667,0,0,1,1
189,1,39,22,7,3,2,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392207,3,22,139,1,45.2416666666667,0,0,1,0
190,1,39,23,1,1,1,50,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1392301,11,22,139,1,45.2416666666667,1,0,0,0
190,1,39,23,2,2,2,48,1,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,1392302,10,22,139,1,45.2416666666667,0,1,0,0
190,1,39,23,3,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392303,3,22,139,1,45.2416666666667,0,0,1,0
190,1,39,23,4,3,2,10,2,997,997,997,2,2,997,1,2,1,1,1,1,6,1,1,5,1392304,3,22,139,1,45.2416666666667,0,0,1,1
190,1,39,23,5,3,1,14,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392305,3,22,139,1,45.2416666666667,0,0,1,0
191,1,39,24,1,1,1,47,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1392401,10,22,139,1,45.2416666666667,1,0,0,0
191,1,39,24,2,2,2,34,2,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1392402,7,22,139,1,45.2416666666667,0,1,0,0
191,1,39,24,3,3,1,21,1,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,1392403,5,22,139,1,45.2416666666667,1,0,0,0
191,1,39,24,4,3,2,19,2,997,997,1,2,2,4,997,997,997,997,2,997, ,997,997, ,1392404,4,22,139,1,45.2416666666667,0,1,0,0
191,1,39,24,5,3,1,15,2,997,997,997,2,2,4,1,2,1,1,2,997, ,997,997, ,1392405,4,22,139,1,45.2416666666667,0,0,1,0
191,1,39,24,6,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392406,3,22,139,1,45.2416666666667,0,0,1,0
191,1,39,24,7,3,1,9,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392407,2,22,139,1,45.2416666666667,0,0,1,0
191,1,39,24,8,3,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1392408,1,22,139,1,45.2416666666667,0,0,1,997
192,1,39,25,1,1,1,50,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1392501,11,22,139,1,45.2416666666667,1,0,0,0
192,1,39,25,2,2,2,37,1,997,997,1,2,1,1,997,997,997,997,1,1,7,997,997, ,1392502,8,22,139,1,45.2416666666667,0,1,0,1
192,1,39,25,3,3,1,20,2,997,997,997,2,2,4,997,997,997,997,1,1,3,1,1,2,1392503,5,22,139,1,45.2416666666667,1,0,0,1
192,1,39,25,4,3,1,18,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,1392504,4,22,139,1,45.2416666666667,1,0,0,0
192,1,39,25,5,3,1,16,2,997,997,997,2,2,4,1,2,1,1,2,997, ,997,997, ,1392505,4,22,139,1,45.2416666666667,0,0,1,0
192,1,39,25,6,3,2,14,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392506,3,22,139,1,45.2416666666667,0,0,1,0
192,1,39,25,7,3,2,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,1392507,2,22,139,1,45.2416666666667,0,0,1,0
192,1,39,25,8,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1392508,1,22,139,1,45.2416666666667,0,0,1,997
193,1,39,26,1,1,1,49,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1392601,10,22,139,1,45.2416666666667,1,0,0,0
193,1,39,26,2,2,2,43,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1392602,9,22,139,1,45.2416666666667,0,1,0,0
193,1,39,26,3,3,1,19,2,997,997,997,2,2,4,997,997,997,997,1,1,5,1,1,4,1392603,4,22,139,1,45.2416666666667,1,0,0,1
193,1,39,26,4,3,1,17,2,997,997,997,2,2,4,1,2,1,1,1,1,7,1,1,6,1392604,4,22,139,1,45.2416666666667,0,0,1,1
193,1,39,26,5,3,1,15,2,997,997,997,2,2,4,1,2,1,1,1,1,7,1, ,6,1392605,4,22,139,1,45.2416666666667,0,0,1,1
193,1,39,26,6,3,1,12,2,997,997,997,2,2,997,1,2,1,1,1,6,0,2,997, ,1392606,3,22,139,1,45.2416666666667,0,0,1,6
193,1,39,26,7,3,2,9,2,997,997,997,2,2,997,1,2,1,1,1,6,0,2,997, ,1392607,2,22,139,1,45.2416666666667,0,0,1,6
193,1,39,26,8,3,2,7, ,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392608,2,22,139,1,45.2416666666667,0,0,1,0
193,1,39,26,9,3,2,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1392609,1,22,139,1,45.2416666666667,0,0,1,997
194,1,39,27,1,1,1,60,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1392701,13,22,139,1,45.2416666666667,1,0,0,0
194,1,39,27,2,2,2,48,1,997,997,1,2,1,1,997,997,997,997,2,997, ,997,997, ,1392702,10,22,139,1,45.2416666666667,0,1,0,0
194,1,39,27,3,3,2,13,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392703,3,22,139,1,45.2416666666667,0,0,1,0
194,1,39,27,4,5,2,6,2,997,997,997,997,997,997,2,997,2,997,2,997, ,997,997, ,1392704,2,22,139,1,45.2416666666667,0,0,1,0
194,1,39,27,5,5,1,4,2,1,2,997,997,997,997,2,997,2,997,997,997, ,997,997, ,1392705,1,22,139,1,45.2416666666667,0,0,1,997
195,1,39,28,1,1,1,50,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1392801,11,22,139,1,45.2416666666667,1,0,0,0
195,1,39,28,2,2,2,45,2,997,997,1,2,2,1,997,997,997,997,2,997, ,997,997, ,1392802,10,22,139,1,45.2416666666667,0,1,0,0
195,1,39,28,3,3,1,16,1,997,997,997,2,2,4,1,2,1,1,2,997, ,997,997, ,1392803,4,22,139,1,45.2416666666667,0,0,1,0
195,1,39,28,4,3,2,12,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392804,3,22,139,1,45.2416666666667,0,0,1,0
195,1,39,28,5,3,1,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392805,2,22,139,1,45.2416666666667,0,0,1,0
195,1,39,28,6,3,2,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,1392806,2,22,139,1,45.2416666666667,0,0,1,0
196,1,39,29,1,1,1,33,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1392901,7,22,139,1,45.2416666666667,1,0,0,0
196,1,39,29,2,2,2,28,1,997,997,1,2,1,1,997,997,997,997,2,997, ,997,997, ,1392902,6,22,139,1,45.2416666666667,0,1,0,0
196,1,39,29,3,3,1,10,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392903,3,22,139,1,45.2416666666667,0,0,1,0
196,1,39,29,4,3,2,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1392904,2,22,139,1,45.2416666666667,0,0,1,0
196,1,39,29,5,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1392905,1,22,139,1,45.2416666666667,0,0,1,997
197,1,39,30,1,1,1,28,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1393001,6,22,139,1,45.2416666666667,1,0,0,0
197,1,39,30,2,2,2,25,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1393002,6,22,139,1,45.2416666666667,0,1,0,0
197,1,39,30,3,3,2,10,2,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,1393003,3,22,139,1,45.2416666666667,0,0,1,1
197,1,39,30,4,3,2,8,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1393004,2,22,139,1,45.2416666666667,0,0,1,0
197,1,39,30,5,3,2,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,1393005,2,22,139,1,45.2416666666667,0,0,1,0
197,1,39,30,6,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1393006,1,22,139,1,45.2416666666667,0,0,1,997
137,1,40,1,1,1,1,40,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1400101,9,22,140,1,27.991935483871,1,0,0,0
137,1,40,1,2,2,2,34,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1400102,7,22,140,1,27.991935483871,0,1,0,0
137,1,40,1,3,3,2,18,2,997,997,1,2,2,4,997,997,997,997,1,1,6,1,1,5,1400103,4,22,140,1,27.991935483871,0,1,0,1
137,1,40,1,4,9,2,8,2,997,997,997,2,2,997,2,997,2,997,2,997, ,997,997, ,1400104,2,22,140,1,27.991935483871,0,0,1,0
137,1,40,1,5,9,1,6,2,997,997,997,997,997,997,2,997,2,997,2,997, ,997,997, ,1400105,2,22,140,1,27.991935483871,0,0,1,0
137,1,40,1,6,3,2,15,2,997,997,1,2,2,4,1,2,1,1,1,6,0,2,997, ,1400106,4,22,140,1,27.991935483871,0,0,1,6
137,1,40,1,7,3,1,20,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,1400107,5,22,140,1,27.991935483871,1,0,0,0
137,1,40,1,8,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1400108,1,22,140,1,27.991935483871,0,0,1,997
138,1,40,2,1,1,1,45,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1400201,10,22,140,1,27.991935483871,1,0,0,0
138,1,40,2,2,2,2,35,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1400202,8,22,140,1,27.991935483871,0,1,0,0
138,1,40,2,3,3,1,7,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,1400203,2,22,140,1,27.991935483871,0,0,1,1
138,1,40,2,4,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1400204,1,22,140,1,27.991935483871,0,0,1,997
138,1,40,2,5,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1400205,1,22,140,1,27.991935483871,0,0,1,997
139,1,40,3,1,1,1,34,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1400301,7,22,140,1,27.991935483871,1,0,0,0
139,1,40,3,2,2,2,32,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1400302,7,22,140,1,27.991935483871,0,1,0,0
139,1,40,3,3,3,1,12,2,997,997,997,2,2,997,1,2,1,1,1,1,5,1,1,4,1400303,3,22,140,1,27.991935483871,0,0,1,1
139,1,40,3,4,3,2,9,2,997,997,997,2,2,997,2,997,1,1,1,6,0,1,6,1,1400304,2,22,140,1,27.991935483871,0,0,1,6
139,1,40,3,5,3,2,6,2,997,997,997,997,997,997,1,2,1,1,1,6,0,2,997, ,1400305,2,22,140,1,27.991935483871,0,0,1,6
